"","Probe_ID","Gene_Symbol","Ensembl_Gene_ID","GSM60914","GSM60936","GSM60937","GSM60938","GSM60939","GSM60940","GSM60941","GSM60942","GSM60943","GSM60944","GSM60945","GSM60946","GSM60947","GSM60948","GSM60949","GSM60950","GSM60951","GSM60952","GSM60953","GSM60954","GSM60955","GSM60956","GSM60957","GSM61474"
"8967",8837,"C15orf29","8837","0.159169218","0.050573871","0.101760982","0.537254347","0.240348356",NA,NA,NA,NA,"0.089144724","-0.054631898",NA,NA,"-0.282222103","0.160594242","0.073023256","-0.22549746","-0.098853387","0.300448367","-0.033138646","-0.180381741","-0.626224466","-0.037554342",1.081927711
"8968",8838,"C15orf29","8838","0.198779864","0.127425751","0.376854305","0.473181861","0.127494836",NA,NA,NA,NA,"0.054301384","0.012109022",NA,NA,NA,"-0.191396532","-0.057181661","-0.101204708","-0.118609887","-0.040139391","-0.11647666","0.71275087","-0.249359469","0.434530987",1.008024072
"8969",8839,"C14orf4","8839","0.225081509","0.008942353","-0.209621735","-0.030122039","0.286072946",NA,NA,"0.112405144","-0.283102084","0.208770433","0.116317427","-0.425146354","0.042828185","-0.222392421","0.344408248","0.291844605","0.319245674","-0.322461735",NA,"0.102223509","0.287406624","0.106273007","0.264189769",0.935718809
"8970",8840,"C14orf4","8840","-0.002014938","0.225252075","0.364133531","0.022830708","0.145396748",NA,NA,"0.152003093","-0.208927725","0.219505298","0.053550595","-0.052750293","0.14706267","-0.387571711","0.377100214","0.326034314","-0.272079545","-0.109716294","0.551337272","-0.214896635","0.331252033","0.032738512","-0.173297872",0.993822436
"8971",8841,"8841","8841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.415037499",NA,NA
"8972",8842,"8842","8842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.217591435","-0.180244863",0.991967871
"8973",8843,"8843","8843","0.042457135","-0.026810435","0.000209162","0.208448499","0.436926197",NA,NA,"-0.279749797","-0.455089418","0.047951831","0.371983274","0.129372119","0.148076089","-0.067479278","0.37988671",NA,NA,NA,"-0.050594008","0.165735723","0.065639182","0.060075419","0.004352698",0.889367278
"8974",8844,"8844","8844","0.034723447","0.102267889","0.195358033","0.213944964","-0.280498633",NA,NA,"-0.103763172","-0.580494566","0.17538269","0.105911639","0.070104238","0.214756571","-0.221452095","-0.02105463",NA,NA,NA,"-0.025390784","-0.131697157","0.472236226","-0.106453714","0.062930621",0.927017776
"8975",8845,"8845","8845","-0.085963965","0.024435957","-0.125399075","-0.081637869","0.273018494","-0.217315783","-0.144049106","0.009577093","-0.021312593","0.43388436","0.258026843","-0.164851348","0.042834111","-0.167927215","0.502762649","0.192763794","-0.051547194","0.187480502","0.203724966","0.06275252","0.196945215","-0.065029813","-0.18755176",0.903206883
"8976",8846,"8846","8846","-0.022663193","0.120687382","-0.058735486","-0.17185556","0.088101284","-0.018277917","-0.080195561","0.053740904","-0.079898385","-0.014708065","0.290459065","-0.218402929","-0.153410207","-0.084448259","0.196475512","0.146138447","-0.013850351","0.135933232","0.15100913","-0.076626742","0.068485016","0.210212846","0.10494164",1.047285349
"8977",8847,"8847","8847","-0.526166791","0.055109636","-0.204757573","0.062480997","-0.240134004",NA,NA,NA,NA,"0.013838907","-0.417522763",NA,NA,NA,NA,NA,NA,NA,"-0.312024638","-0.178456635","-0.366046874","-0.175763516","-0.159813685",0.902284264
"8978",8848,"8848","8848","0.305952384","-0.246089806","0.594594263","0.511169367","-0.223133595",NA,NA,NA,NA,"0.55182611","0.03357115",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.023269779","0.122856748","0.537830448",1.210674157
"8979",8849,"8849","8849","0.522912474","-0.486828182",NA,NA,NA,NA,NA,NA,NA,"0.051428239","-0.231325546",NA,NA,NA,NA,"0.202756394","-0.007872844",NA,"-0.593124871","0.076657969","0.071892918","-0.620827953","-0.811839213",1.343815514
"8980",8850,"8850","8850","0.269111396","0.100249566",NA,NA,NA,NA,NA,NA,NA,"0.046568491","-0.124139714",NA,NA,NA,NA,"-0.070991832","0.070844221","0.345774837",NA,NA,"-1.069280841","0.387792663","0.79538228",0.961490683
"8981",8851,"RPL22","ENSG00000116251","-0.078930469","-0.224056238",NA,NA,NA,NA,NA,NA,NA,"-0.368192636","0.116343961",NA,NA,NA,NA,"0.142475482","0.287547764",NA,"0.194878929","0.291655084","-0.057544044","-0.188203735","-0.231775034",0.946524064
"8982",8852,"RPL22","ENSG00000116251","0.095196738","0.256892963",NA,NA,NA,NA,NA,NA,NA,"-0.449079073","-0.282587203",NA,NA,NA,NA,"0.094427536","0.144161905","0.272566168","-0.047435343",NA,"-0.433499035","0.225846325","0.067824242",1.238030096
"8983",8853,"8853","8853","0.835770604","0.108168305",NA,NA,NA,NA,NA,"0.060047384",NA,NA,NA,"-0.088718216","0.071083098","-0.171952683","0.226275856","0.047513461",NA,"-0.304244175",NA,NA,"-0.160464672","-0.891801259","-0.181838323",0.774288518
"8984",8854,"8854","8854","-0.116193018","-0.007054758",NA,NA,NA,NA,NA,"0.551015169","0.139962763",NA,NA,"0.575684687","-0.702672417",NA,"-0.518406731","0.066984334",NA,"0.089916637",NA,NA,"-0.745617464","-0.514090585","0.310843362",1.030267753
"8985",8855,"8855","8855","-0.076235586","-0.183164025",NA,NA,NA,NA,NA,NA,NA,"-0.121201711","-0.084104119",NA,NA,NA,NA,"-0.03433204",NA,NA,NA,NA,"-0.168800444","0.243647981","-0.41641346",0.846153846
"8986",8856,"8856","8856","0.506823673","-0.212606978",NA,NA,NA,NA,NA,NA,NA,"0.195796921","-0.308479779",NA,NA,NA,NA,"0.15353706","-0.159978889","-0.26476322",NA,NA,"-0.104239968","-0.141820819","0.37450427",0.876190476
"8987",8857,"HIST2H3C","ENSG00000203811","BC018101","-0.045015977","0.00018332","-0.145532482","0.068536478","0.375039431",NA,"-0.154246788","0.064216853","-0.219599206","0.479256025","0.287810692","0.119135168","0.235749244","0.533484244","0.260707102","-0.131905524","-0.208916871","0.153111899",NA,NA,"-0.018902517","-0.077965887",0.265388053
"8988",0.852778113,"0.852778113","0.852778113","","","","","","","","","","","","","","","","","","","","","","","",NA
"8989",8858,"HIST2H3C","ENSG00000203811","BC018101","0.324277733","-0.087801616","0.151681281","0.330484157","0.054310583","0.498602216","0.169285197","-0.180858327","-0.222845316","0.409605767","0.22343926","0.04004231","-0.036224248","0.429497434","0.151087387","0.558401674","0.071595448","-0.395790458","-0.078590306","-0.114682417","0.138930247","0.151260928",0.064318606
"8990",0.988248352,"0.988248352","0.988248352","","","","","","","","","","","","","","","","","","","","","","","",NA
"8991",8859,"TIMM9","ENSG00000100575","0.203942032","-0.012667648","0.057551023","-0.057941304","-0.239860599",NA,NA,NA,NA,"0.094075664","0.387374728","-0.176753064","-0.066726114","0.687131993","0.037512184",NA,NA,NA,NA,NA,"0.343276693","-0.011256455","-0.010935478",1.187898089
"8992",8860,"TIMM9","ENSG00000100575","-0.024878874","0.003468019","0.594743522","0.15530758","0.023846742",NA,NA,NA,NA,"0.28899017","-0.157541277",NA,"-0.074625666","0.768329765","-0.0847422",NA,NA,NA,NA,NA,"-0.328653958","-0.274472385","-0.120729464",1.140667268
"8993",8861,"PREI3","8861","-0.29939391","0.055979672","0.249049215","0.065703247","-0.569365646",NA,NA,"-0.065332249",NA,"-0.287658193","-0.280246807","0.330645312","-0.053177932","0.354161762","0.430223903","0.38616249","-0.150284576","0.008506481",NA,NA,"-0.228365389","0.091753387","-1.251040125",0.46637335
"8994",8862,"PREI3","8862","0.138827705","0.100526876","0.002701677","0.38466385","-0.112835809",NA,NA,"0.20406305","0.525535028","0.286470961","0.094166711","0.301117908","-0.299560282","0.561761657",NA,"0.116866498","0.593407569","0.019564276",NA,NA,"0.080707412","-0.389804185","-0.256964336",0.939493949
"8995",8863,"8863","8863","-0.145821629","0.424821443","-0.142074417","0.163096231","0.368155127","0.040768045","-0.326216397","-0.127368497","0.173291578","0.160189809","0.472282858","-0.03460125","0.046623206","-0.211406006","0.447805529","0.062857416","0.082711051","-0.194001742","-0.000273912","0.195231617","0.020999825","0.018371998","0.143989272",0.88853213
"8996",8864,"8864","8864","0.027791467","0.164597185","-0.061855977","0.420330597","0.331677389","0.04386015","0.219061741","-0.097116687","-0.091389733","0.16659494","0.310725411","0.181853175","0.178975018","-0.025069181","0.380724346","0.234280911","0.052246456","-0.021140175","0.065912347","0.447157966","0.153420136","-0.198093271","0.39978721",1.030130736
"8997",8865,"SFRS10","8865","0.042381836","-0.195753807",NA,NA,NA,NA,NA,NA,NA,"0.581286843","0.355875427",NA,NA,NA,NA,"-0.032964763",NA,"-0.486126485","0.118333269","-0.097819201","-0.16289141","-0.216449282","-0.028036153",1.091494845
"8998",8866,"SFRS10","8866","0.493720849","0.00147994",NA,NA,NA,NA,NA,NA,NA,"0.393965276","-0.132224292",NA,NA,NA,NA,"0.055956406","-0.064705689","-0.515742452",NA,"-0.202408047","-0.455905452","-0.245910228","0.447546649",1.284730195
"8999",8867,"RAB11FIP3","ENSG00000275338","0.070908376","0.297048438",NA,NA,NA,NA,NA,NA,NA,"-0.068218229","-0.363992154",NA,NA,NA,NA,"-0.08591096","-0.894953976","-0.07006589",NA,NA,"0.86708203",NA,NA,NA
"9000",8868,"RAB11FIP3","ENSG00000275338","0.027528408","0.01774555",NA,NA,NA,NA,NA,NA,NA,"0.317740298","-0.02999474",NA,NA,NA,NA,"-0.261852353","-0.450805614","0.087343812",NA,NA,"0.746395007",NA,NA,NA
"9001",8869,"ZC3HAV1","ENSG00000105939","-0.215302997","-0.227749632","-0.585744237","0.157572012","-0.283172051",NA,NA,NA,NA,"-0.33779777","-0.386381783","0.179123938","0.034285666","-0.235027198","-0.662613007","-0.058364163","-1.096120076","-0.401438813",NA,NA,NA,"-0.044087754","0.079906867",0.915814319
"9002",8870,"ZC3HAV1","ENSG00000105939","-0.231785798","-0.027032959","-0.407739417","0.212789618","-0.231347413",NA,NA,NA,NA,"-0.307923755","-0.684791503",NA,"-0.081031422","0.05448429","-0.647516516","-0.132115463","-1.071436971","-0.186155051",NA,NA,NA,"-0.266174113","0.396890153",1.111016225
"9003",8871,"DLEU1","ENSG00000176124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.393663848",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.548546019","0.360747344",NA,1.504424779
"9004",8872,"DLEU1","ENSG00000176124",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.267600932","0.109624491",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.483228713","-0.058267655",NA,1.382070438
"9005",8873,"8873","8873","-0.183558506","-0.059131934",NA,NA,NA,NA,NA,NA,NA,"-0.091524104","0.06340917",NA,NA,"0.776561769","0.8372705","-0.630381625","0.077185815","-0.413476985","0.05078811","0.018314897","0.128394931","0.127379306","0.163886085",1.013771186
"9006",8874,"8874","8874","0.077444085","0.052042954",NA,NA,NA,NA,NA,NA,NA,"-0.274349719","0.36887851",NA,NA,"0.335897279","-0.06892689","0.212806373","-0.129054181","0.159198595","-0.25502857","0.057947349","0.079476154","0.240911595","0.402343654",0.89527897
"9007",8875,"8875","8875","-0.456823552","0.139724764",NA,NA,NA,NA,NA,NA,NA,NA,"-0.184875343",NA,NA,NA,NA,"-0.027480736","0.141031976","0.561221414",NA,NA,"0.504210303","-0.238387399","-0.954959036",1.04278607
"9008",8876,"8876","8876","-0.315250128","-0.145251391",NA,NA,NA,NA,NA,NA,NA,"0.756622554","-0.058364163",NA,NA,NA,NA,"0.521147403","0.732825864","0.10220486",NA,NA,"0.424497829","-0.233000521","0.235087865",1.140337423
"9009",8877,"CKLF","ENSG00000217555","-0.42452548","-0.094495945","-0.497915314","0.491314972","0.045353677",NA,NA,NA,NA,"-0.187891548","0.007557351",NA,NA,"-0.022056921","0.276504701","-0.728427583","-0.287122736","0.186471687",NA,NA,NA,"0.121213587",NA,0.871499176
"9010",8878,"CKLF","ENSG00000217555","-0.033090786","0.244343555","-0.221424494","-0.023436555","0.262349203",NA,NA,NA,NA,"-0.081774606","-0.134872202",NA,NA,"-0.380958944","0.106590431","0.008037319","-0.592025228","-0.125902471",NA,NA,NA,"0.191126718",NA,1.1966759
"9011",8879,"PGRMC1","ENSG00000101856","0.023232306","0.181940378",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.423807709","-0.4445147",NA,NA,"0.030849965",NA,"0.146731882",NA,NA,"0.336069263","0.155904531",NA,0.796197719
"9012",8880,"PGRMC1","ENSG00000101856","-0.129188833","0.306427001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.015841516",NA,NA,"0.070389328",NA,"0.413902859",NA,NA,"-0.520942698","-0.161648762",NA,0.951296151
"9013",8881,"8881","8881","-0.238512087","0.166929638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.065321786","-0.648738411",NA,NA
"9014",8882,"8882","8882","0.189685702","0.269698136",NA,NA,NA,NA,NA,NA,NA,"-0.43011282","0.04048989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.586316508","-0.142819771","0.05934801",1.12244898
"9015",8883,"C6orf35","8883","0.120294234","-0.143921851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.688372826","0.11783649","0.221902791",NA,NA,"0.537549558","-0.182514398","-0.864344901",0.905362776
"9016",8884,"C6orf35","8884","0.165465353","-0.116550092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.121858343","0.277604833","-0.127419227",NA,NA,"0.389888198","0.430797925","-0.112850027",0.961649089
"9017",8885,"MK2S4","8885","-0.347504342","0.271008264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.124865279",NA,"0.032654986",NA,NA,NA,"-0.310659572","-0.674802075",0.638352638
"9018",8886,"MK2S4","8886","-0.325292329","-0.38546275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.161043081","0.735718667","-0.109557593",NA,NA,NA,"0.326599535","-0.310998535",0.87862069
"9019",8887,"ETF1","ENSG00000120705",NA,"-0.310462908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.02877265",NA,NA,NA,NA,"-0.305602479","0.248849462","0.057523701",0.66440678
"9020",8888,"ETF1","ENSG00000120705","0.230297619","0.036149003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.319306034",NA,"0.247153374",NA,NA,"0.490635118","-0.640457613","0.21462",1.943820225
"9021",8889,"BSG","ENSG00000172270","0.255559285","0.170259617",NA,NA,NA,NA,NA,NA,NA,"-0.150866666","-0.230215781",NA,NA,NA,NA,"-0.486679167","-1.215955726","-0.448840207",NA,NA,"-0.449219814",NA,NA,NA
"9022",8890,"BSG","ENSG00000172270","0.555458506","0.132307292",NA,NA,NA,NA,NA,NA,NA,"0.05234842","-0.11281983",NA,NA,NA,NA,"-0.526249725","-0.721663636","-0.537488483",NA,NA,"-0.086499367",NA,NA,NA
"9023",8891,"CCAR1","ENSG00000060339","-0.177561585","-0.047660927","-0.345328527","-0.311893192","-0.701292096","-0.922958964",NA,"-0.418390934","0.23781276","-1.075847316","-0.553492481",NA,NA,"-0.742265956","-0.744561142","-0.964581881","-0.890122382","-0.633696324",NA,"0.222392421","-0.431508509","-0.093525827","-0.361913861",0.849206349
"9024",8892,"CCAR1","ENSG00000060339","-0.105167542","-0.319133076","-0.595051318","-0.593414011","-0.551068563","-0.928362126","-0.867071277","-0.051013166","-0.089267338","-0.716824384","-0.642833628",NA,NA,"-0.819601257","-0.775213064","-0.154620465","-0.83919482","-0.147341716","-1.489664115","-1.022261611","0.065983114","0.358827678","-0.048115966",0.651162791
"9025",8893,"8893","8893","0.023176322","0.011359862",NA,NA,NA,NA,NA,NA,NA,NA,"0.127335701",NA,NA,NA,NA,"-0.528200851",NA,"0.065307439",NA,NA,"0.050626073","-0.258175674","0.012407392",1.423597679
"9026",8894,"8894","8894","0.204091605","0.160688311",NA,NA,NA,NA,NA,NA,NA,"0.346650524","-0.226068079",NA,NA,NA,NA,"-0.541764811",NA,"-0.357426776",NA,NA,"-0.496186567","-0.139064038","0.07668918",1.12583668
"9027",8895,"8895","8895","0.183386575","-0.331639872",NA,NA,NA,NA,NA,"-0.079617168","-0.173197657","0.424012303","0.371741412","0.213018868","0.018717426","-0.22523891","0.638509419","0.390132612","-0.061438446","-0.645722474",NA,NA,"-0.002149267","0.189359806","0.076483886",1.00567169
"9028",8896,"8896","8896","0.347186836","0.072008377",NA,NA,NA,NA,NA,"-0.200412765","-0.129534847","0.44653279","0.354224313","0.12580819","0.156310689","-0.261519992","0.39292775","0.374111072","-0.164460493","0.11880743",NA,NA,"0.398298283","-0.225056474","0.172655124",1.103743471
"9029",8897,"8897","8897","0.155802161","-0.105802017","0.135268519","-0.070806522","0.307988904","0.070303558","-0.240641794","0.01606256","-0.019831172","0.971449694","0.321036497","-0.105858951","0.068754004","0.137993025","0.352178833","0.260452489","-0.110642596","-0.218910526",NA,NA,"-0.075573119","-0.222392421","-0.014532955",0.918488529
"9030",8898,"8898","8898","0.011820546","0.033815268","0.125070974","-0.0255957","0.358555446","-0.062335757","-0.529051401","-0.078836335","-0.038390567","0.514370839","0.308770053","0.084585018","0.102678411","-0.246544141","-0.195550809","0.198891208","0.027127452","-0.082092227",NA,NA,"0.13352244","0.099772274","0.080511876",0.760113401
"9031",8899,"TCF-3","8899",NA,"-0.220232698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.479271684",NA,"0.089309215",NA,NA,"-0.082777676","-0.148098639","-0.19523609",0.661971831
"9032",8900,"TCF-3","8900","0.064130337","0.180723242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573391425",NA,"0.221873186",NA,NA,"0.051377359","0.509536231","-0.007020428",0.844771242
"9033",8901,"GLUD1","ENSG00000148672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.155045151",NA,"0.037629046",NA,NA,"-0.032688619",NA,NA,NA
"9034",8902,"GLUD1","ENSG00000148672","-0.325210679","-0.149529548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.052315197","-0.82050629","0.115320683",NA,NA,"0.286923456",NA,NA,NA
"9035",8903,"SATB1","ENSG00000182568","0.53158915","0.512726684","-0.137101154","-0.004095078","0.070943252",NA,NA,NA,NA,NA,"-0.200555004",NA,NA,"0.26987781","-0.052315197","0.176676946",NA,"-0.423003132",NA,NA,"0.129739253","0.226885402","-0.479893471",1.001512859
"9036",8904,"SATB1","ENSG00000182568","0.180680074","0.395559003","0.249508549","0.034482131","-0.070161071",NA,NA,NA,NA,"-0.12225575","0.086180928",NA,NA,"0.152003093","-0.223983044","0.52845048","-0.065340754","0.226357357",NA,NA,"-0.235997916","-0.187756841","0.093459191",1.050977654
"9037",8905,"TFAP2E","ENSG00000116819","-0.020017894","-0.005186447",NA,NA,NA,NA,NA,NA,NA,"-0.268196111","-0.134796778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.40458855","-1.286461633",1.210588235
"9038",8906,"TFAP2E","ENSG00000116819","0.076235586","0.044159813",NA,NA,NA,NA,NA,NA,NA,"0.268488836","-0.115197652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.073811239","-0.050756412",1.113899614
"9039",8907,"NMP200","8907","-0.175774632","0.22026612",NA,NA,NA,NA,NA,NA,NA,"0.027678452","-0.147268284",NA,NA,NA,NA,"-0.356064434","0.055014102","0.038841726",NA,NA,"0.340367764","0.376987113","-0.226539589",0.930700447
"9040",8908,"NMP200","8908","-0.114718636","-0.253756592",NA,NA,NA,NA,NA,NA,NA,"0.261078209","-0.139424458",NA,NA,NA,NA,"0.610199792","0.058940874","0.182135719",NA,NA,"0.466876431","-0.087327052","0.419472471",0.920765027
"9041",8909,"BM039","8909","0.032789935","0.140778656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.471697667",NA,"0.325782994",NA,NA,"-0.070710319","0.159800784",NA,0.985176739
"9042",8910,"BM039","8910","0.414597586","-0.012072832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.13948934",NA,"-0.117853328",NA,NA,"-0.055006767","-0.469358459",NA,1.229525862
"9043",8911,"COX7A2L","ENSG00000115944","0.136692869","0.432700419",NA,NA,NA,NA,NA,"0.349976513",NA,"0.422434227","0.530602028","-0.023282486","0.268204393",NA,NA,"0.103422097","0.26224841","-0.106090131","0.178898321","0.242839745","-0.1065769",NA,NA,NA
"9044",8912,"COX7A2L","ENSG00000115944","-0.359313193","0.158404326",NA,NA,NA,NA,NA,"0.216723671","-0.881987087","0.18781516","0.463306708","-0.167322298","-0.354855114",NA,NA,"0.045303362","0.103705315","-0.249343643","0.391521453","0.245059332","0.538873575",NA,NA,NA
"9045",8913,"8913","8913","0.244557167","-0.082975027",NA,NA,NA,NA,NA,NA,NA,"0.333900737","-0.497104995","-0.219117289","0.049553038","0.925999419","0.730347715","-0.271673324","0.084268917","-0.120970542",NA,NA,"0.247208742","-0.584140218","0.33837134",0.73149492
"9046",8914,"8914","8914","0.099692055","-0.015871393",NA,NA,NA,NA,NA,NA,NA,"0.127755547","0.211379429","0.13719919","-0.192115357","0.735296774","-0.043327432","0.050437764","-0.024060898","0.540402163",NA,NA,"0.246473916","-0.036417399","0.38332864",0.955257271
"9047",8915,"8915","8915","-0.187396138","-0.357415081",NA,NA,NA,NA,NA,NA,NA,"-0.528328483","-0.197959603","0.163087571","0.09532723","0.170083235","-0.076658884","0.144458814","-0.161080345","-0.344828497","-0.55926199","0.255712495","0.195999173","0.488317332","0.835369298",1.453333333
"9048",8916,"8916","8916","-0.185297971","-0.031565315",NA,NA,NA,NA,NA,NA,NA,"-0.439570511","0.048788983",NA,"0.109838599","-0.083657929","-0.151130584","0.282837555","-0.128315916","0.276324295",NA,"-0.183918274","0.630932054","0.875013223","0.865223321",2.529199712
"9049",8917,"NEK1","ENSG00000137601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.601981085",NA,0.849137931
"9050",8918,"NEK1","ENSG00000137601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.105353",NA,1.114449213
"9051",8919,"DD5","8919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.097675931","-0.16687637",NA,NA,"-0.039801008",NA,"0.057804452",NA,NA,"0.052326442","0.321928095",NA,0.770520741
"9052",8920,"DD5","8920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.876889458",NA,NA,"-0.442382938",NA,"0.0772072",NA,NA,"-0.284729477","-0.04048989",NA,0.971636953
"9053",8921,"HGF","ENSG00000019991","0.143944894","-0.147246015",NA,NA,NA,NA,NA,NA,NA,"0.423807709","-0.433896527","-0.090386236","-0.356913453",NA,NA,NA,NA,NA,NA,NA,"-0.797157795","-0.608421474",NA,1.118397086
"9054",8922,"HGF","ENSG00000019991","0.213773186","-0.3491306",NA,NA,NA,NA,NA,NA,NA,"0.082777676","-0.183475638",NA,"0.066233698",NA,NA,NA,NA,NA,NA,NA,"-1.377756483","-0.459085524","-0.411704356",0.967010309
"9055",8923,"8923","8923","0.043556366","-0.143882436","-0.921454539","-1.024603537","-0.164786278",NA,NA,NA,NA,"-0.966984943","0.032694391",NA,NA,"0.285172695","-0.544898925","-0.286485265","-0.385536766","-0.066263676",NA,NA,"0.356070857","-0.464745419",NA,NA
"9056",8924,"8924","8924","-0.297727845","0.135846206","-0.975118412","-0.647215202","-0.048212162",NA,NA,NA,NA,"-0.102132785","-0.453808313",NA,NA,"-0.093186535","-0.490890238","-0.506753668","-0.504388797","-0.697374036",NA,NA,"-0.905410149","-0.134165238","0.335390355",0.852966466
"9057",8925,"HNRPA3","8925","0.178475305","-0.278852569","0.567380353","0.195187571","0.305214221",NA,NA,NA,NA,"0.033517126","-0.110719412",NA,NA,"0.085134525","0.326459786","-0.229206107","0.081063013","0.343431022",NA,NA,"-0.357531932","-0.383929012","0.351968134",0.792188282
"9058",8926,"HNRPA3","8926","-0.083770929","0.169582196","0.791235257","0.203598598","0.157117225",NA,NA,NA,NA,"-0.450373966","-0.094327383",NA,NA,"0.582222338","-0.08022609","0.360826641","0.209336269","0.87422509",NA,NA,"-0.086659094","-0.415507662","0.786385148",0.786096257
"9059",8927,"MAP2K1","ENSG00000169032","0.053627185","-0.360941755","-0.687545142","-0.50124449","0.034692718",NA,NA,"-0.491504035","-0.432295489","-0.899520101","-0.29574498","0.103093493","0.322754617","-0.667869046","-0.365009125","-0.065095028","-0.730512377","-0.523865927",NA,NA,"-0.041222663","-0.07760657",NA,0.799669558
"9060",8928,"MAP2K1","ENSG00000169032","0.07313856","-0.012988982","-1.034059164","-0.538070784","-0.039456289",NA,NA,"-0.62260415","0.08963144","-0.958894797","-0.414510872","0.265436896","0.253374295","-1.170527505","-0.770872706","-0.629449965","-0.684282267","0.595358645",NA,NA,"0.016133532","-0.139864727",NA,0.773355818
"9061",8929,"8929","8929","0.732239614","0.019811719","0.245315517","0.343569366","0.375995399",NA,NA,"0.127711168",NA,"0.353788093","0.119349641","0.057123846","0.114983904","0.123401443","0.329856292","0.122956938","0.102616568","0.044394119","-0.195286244",NA,"0.026146393","-0.077687751","-0.036306234",0.814579055
"9062",8930,"8930","8930","-0.159149544","0.440979067","0.462661936","0.343751441","0.16376495",NA,NA,"-0.003947185","-0.281161024","0.324178351","0.46739654","0.500112619","0.158431275","0.136511469","0.081201213","0.174837449","-0.149493773","-0.067613554","0.196236792","-0.637173874","0.092933798","0.054113729","-0.11368799",0.854421382
"9063",8931,"RNF41","ENSG00000181852",NA,"0.174115231",NA,NA,NA,NA,NA,NA,NA,NA,"-0.405436729",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.120229099","-0.181570305","-0.509445864",1.044604317
"9064",8932,"RNF41","ENSG00000181852","-0.692647245","0.279920568",NA,NA,NA,NA,NA,NA,NA,"0.072645302","0.216180592",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00157242","0.214594051","0.450618549",1.077806122
"9065",8933,"C20orf14","8933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.332319701",NA,"0.351588068",NA,NA,"-0.197782954",NA,NA,NA
"9066",8934,"C20orf14","8934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.22754742","-0.546602027","0.184732477",NA,NA,"0.170326699",NA,NA,NA
"9067",8935,"HNRPUL1","8935",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111398925","-0.086633309",NA,NA,"0.060754031","0.065588342","-0.143313271",NA,"0.028475169",NA,NA,"0.273078072","-0.48415208","-0.120426433",0.907331976
"9068",8936,"HNRPUL1","8936",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.351378862","0.129152154",NA,NA,NA,"-0.707521816","-0.018450852",NA,"-0.170182281",NA,NA,"-0.64048998","-0.308712475","1.095779631",0.906794425
"9069",8937,"NCOA3","ENSG00000124151","-0.692463761","-0.08455711",NA,NA,NA,NA,NA,NA,NA,"-0.29428534","-0.372572491",NA,NA,"0.185431588","0.453246421","-0.291273111","0.058298641","0.307258406","-0.333394261",NA,"-0.609249872","-0.261281435","-0.517378968",1.003007519
